scaler,method,k,n_components,n_neighbors,min_dist,metric,bic,aic,silhouette,calinski_harabasz,davies_bouldin
Quantile (uniform),GMM,5,5,8,0.01,correlation,46107.76370637207,45510.1484375,0.3714386820793152,1021.3573608398438,1.158991553335801
Quantile (uniform),KMeans,5,5,8,0.01,correlation,,,0.38422954082489014,1092.3228759765625,1.011239579208637
Quantile (uniform),GMM,6,5,8,0.01,correlation,43406.33445777893,42688.046875,0.42238640785217285,1227.7216796875,0.9706826215795231
Quantile (uniform),KMeans,6,5,8,0.01,correlation,,,0.43046578764915466,1261.511474609375,0.9246718376434525
Quantile (uniform),GMM,7,5,8,0.01,correlation,40727.06145918579,39888.1015625,0.41869056224823,1189.83935546875,0.956317409325665
Quantile (uniform),KMeans,7,5,8,0.01,correlation,,,0.4361231029033661,1283.0712890625,0.9153623407745962
Quantile (uniform),GMM,2,5,8,0.01,euclidean,54365.61004590149,54130.01171875,0.2629806101322174,666.8765869140625,1.443270374185321
Quantile (uniform),KMeans,2,5,8,0.01,euclidean,,,0.2688307762145996,714.66650390625,1.4856867322069964
Quantile (uniform),GMM,3,5,8,0.01,euclidean,50937.57532855835,50581.3046875,0.2619210481643677,497.8793640136719,1.115744836423801
Quantile (uniform),KMeans,3,5,8,0.01,euclidean,,,0.26515525579452515,517.8717041015625,1.1743207821084958
Quantile (uniform),GMM,4,5,8,0.01,euclidean,47906.06404871521,47429.12109375,0.4195067286491394,1134.1827392578125,0.8891038914535944
Quantile (uniform),KMeans,4,5,8,0.01,euclidean,,,0.42147406935691833,1157.80029296875,0.9145990068157345
Quantile (uniform),GMM,5,5,8,0.01,euclidean,46408.77542512207,45811.16015625,0.42419588565826416,1245.5528564453125,0.9913670648726194
Quantile (uniform),KMeans,5,5,8,0.01,euclidean,,,0.4390098452568054,1287.7086181640625,0.9613197298080912
Quantile (uniform),GMM,6,5,8,0.01,euclidean,42470.09227027893,41751.8046875,0.4303520619869232,1145.55224609375,0.9552379990649192
Quantile (uniform),KMeans,6,5,8,0.01,euclidean,,,0.45993390679359436,1305.87841796875,0.9026548703619631
Quantile (uniform),GMM,7,5,8,0.01,euclidean,39957.98333418579,39119.0234375,0.39779365062713623,1177.0703125,1.0204239428353372
Quantile (uniform),KMeans,7,5,8,0.01,euclidean,,,0.4266216456890106,1312.668212890625,0.9542994342566763
Quantile (uniform),GMM,2,5,8,0.1,correlation,53044.32879590149,52808.73046875,0.27297264337539673,856.4488525390625,1.566488644204436
Quantile (uniform),KMeans,2,5,8,0.1,correlation,,,0.2889513075351715,917.1151733398438,1.4944799103020876
Quantile (uniform),GMM,3,5,8,0.1,correlation,50024.87220355835,49668.6015625,0.25536200404167175,686.088623046875,1.4133331524678692
Quantile (uniform),KMeans,3,5,8,0.1,correlation,,,0.31097519397735596,861.8618774414062,1.1331804547827058
Quantile (uniform),GMM,4,5,8,0.1,correlation,48014.84920496521,47537.90625,0.3885870575904846,1092.7174072265625,1.020305361073384
Quantile (uniform),KMeans,4,5,8,0.1,correlation,,,0.39391589164733887,1131.44873046875,1.0135925104853571
Quantile (uniform),GMM,5,5,8,0.1,correlation,45452.06058137207,44854.4453125,0.36540746688842773,1027.37744140625,1.2394166388960997
Quantile (uniform),KMeans,5,5,8,0.1,correlation,,,0.3851388096809387,1115.9169921875,1.1115822833480398
Quantile (uniform),GMM,6,5,8,0.1,correlation,43539.86570777893,42821.578125,0.395719975233078,1098.8118896484375,1.0688613565629872
Quantile (uniform),KMeans,6,5,8,0.1,correlation,,,0.41476017236709595,1172.4876708984375,0.9817428880611446
Quantile (uniform),GMM,7,5,8,0.1,correlation,41434.38177168579,40595.421875,0.4411376416683197,1221.118896484375,0.980463194236132
Quantile (uniform),KMeans,7,5,8,0.1,correlation,,,0.44906750321388245,1254.1279296875,0.9496423869401204
Quantile (uniform),GMM,2,5,8,0.1,euclidean,52493.15692090149,52257.55859375,0.31796979904174805,1144.56884765625,1.297293118029017
Quantile (uniform),KMeans,2,5,8,0.1,euclidean,,,0.3479396104812622,1314.2489013671875,1.2526221463939182
Quantile (uniform),GMM,3,5,8,0.1,euclidean,49362.59485980835,49006.32421875,0.405177503824234,1427.060546875,0.9865635282538642
Quantile (uniform),KMeans,3,5,8,0.1,euclidean,,,0.40649935603141785,1437.29931640625,0.9900661555609162
Quantile (uniform),GMM,4,5,8,0.1,euclidean,46913.98201746521,46437.0390625,0.4145047664642334,1215.2950439453125,0.9299484897876802
Quantile (uniform),KMeans,4,5,8,0.1,euclidean,,,0.41544634103775024,1231.3214111328125,0.941397465639717
Quantile (uniform),GMM,5,5,8,0.1,euclidean,44737.31058137207,44139.6953125,0.4080341160297394,1318.7413330078125,1.0219731726197474
Quantile (uniform),KMeans,5,5,8,0.1,euclidean,,,0.4108749330043793,1338.4437255859375,1.0185803081641538
Quantile (uniform),GMM,6,5,8,0.1,euclidean,43319.67039527893,42601.3828125,0.41672393679618835,1254.0986328125,0.9706274232129678
Quantile (uniform),KMeans,6,5,8,0.1,euclidean,,,0.41906121373176575,1272.008544921875,0.963941077000695
Quantile (uniform),GMM,7,5,8,0.1,euclidean,41375.34270918579,40536.3828125,0.3881923258304596,1197.4228515625,1.078731933680635
Quantile (uniform),KMeans,7,5,8,0.1,euclidean,,,0.38816750049591064,1227.9134521484375,1.0581533366210933
Quantile (uniform),GMM,2,5,8,0.2,correlation,52142.67645215149,51907.078125,0.2601001560688019,807.7268676757812,1.5911953710732518
Quantile (uniform),KMeans,2,5,8,0.2,correlation,,,0.2680163085460663,845.76220703125,1.5591534005414471
Quantile (uniform),GMM,3,5,8,0.2,correlation,49206.65345355835,48850.3828125,0.24397364258766174,628.0260009765625,1.6358820539190624
Quantile (uniform),KMeans,3,5,8,0.2,correlation,,,0.29690054059028625,871.3534545898438,1.3041299649863747
Quantile (uniform),GMM,4,5,8,0.2,correlation,46170.86482996521,45693.921875,0.3043292164802551,806.7049560546875,1.2967099645033877
Quantile (uniform),KMeans,4,5,8,0.2,correlation,,,0.36212489008903503,1047.7689208984375,1.0445491487939744
Quantile (uniform),GMM,5,5,8,0.2,correlation,44672.58401887207,44074.96875,0.24732178449630737,651.4389038085938,1.3113679306254364
Quantile (uniform),KMeans,5,5,8,0.2,correlation,,,0.3434915840625763,957.224609375,1.139467991329767
Quantile (uniform),GMM,6,5,8,0.2,correlation,43675.31102027893,42957.0234375,0.3188093602657318,778.8553466796875,1.3105808454178893
Quantile (uniform),KMeans,6,5,8,0.2,correlation,,,0.32906198501586914,854.0646362304688,1.2339397635971108
Quantile (uniform),GMM,7,5,8,0.2,correlation,42390.03020918579,41551.0703125,0.30604690313339233,684.2103881835938,1.2124916889670803
Quantile (uniform),KMeans,7,5,8,0.2,correlation,,,0.3584102690219879,869.51123046875,1.17472329660581
Quantile (uniform),GMM,2,5,8,0.2,euclidean,51671.15301465149,51435.5546875,0.27991294860839844,761.0234985351562,1.350886636577059
Quantile (uniform),KMeans,2,5,8,0.2,euclidean,,,0.2826501429080963,813.239013671875,1.3817057969571123
Quantile (uniform),GMM,3,5,8,0.2,euclidean,49967.24720355835,49610.9765625,0.24615782499313354,510.0505676269531,1.30073625399739
Quantile (uniform),KMeans,3,5,8,0.2,euclidean,,,0.2428043931722641,518.5277709960938,1.34209380880111
Quantile (uniform),GMM,4,5,8,0.2,euclidean,47528.16170496521,47051.21875,0.38840582966804504,1109.5833740234375,1.077153994701359
Quantile (uniform),KMeans,4,5,8,0.2,euclidean,,,0.38861045241355896,1112.8394775390625,1.072127227400205
Quantile (uniform),GMM,5,5,8,0.2,euclidean,46931.39651887207,46333.78125,0.3719063401222229,1158.6126708984375,1.1304531141061935
Quantile (uniform),KMeans,5,5,8,0.2,euclidean,,,0.37980687618255615,1186.809814453125,1.1123034102083782
Quantile (uniform),GMM,6,5,8,0.2,euclidean,44347.27977027893,43628.9921875,0.365913063287735,1068.829833984375,1.0474941784069958
Quantile (uniform),KMeans,6,5,8,0.2,euclidean,,,0.37191346287727356,1119.85107421875,1.0698856636352594
Quantile (uniform),GMM,7,5,8,0.2,euclidean,43335.04192793579,42496.08203125,0.3616771101951599,1058.3067626953125,1.1078374196194705
Quantile (uniform),KMeans,7,5,8,0.2,euclidean,,,0.36992335319519043,1120.18115234375,1.0893899897090273
Quantile (uniform),GMM,2,5,15,0.01,correlation,41408.90692090149,41173.30859375,0.44301116466522217,2265.847412109375,0.9616774194328969
Quantile (uniform),KMeans,2,5,15,0.01,correlation,,,0.4504702091217041,2327.43212890625,0.9503951761350194
Quantile (uniform),GMM,3,5,15,0.01,correlation,38770.81360980835,38414.54296875,0.21314126253128052,1040.4552001953125,1.5108797788059736
Quantile (uniform),KMeans,3,5,15,0.01,correlation,,,0.36092373728752136,1769.239501953125,1.1155946715112293
Quantile (uniform),GMM,4,5,15,0.01,correlation,36872.37264246521,36395.4296875,0.37960976362228394,1555.2271728515625,1.0072943169758934
Quantile (uniform),KMeans,4,5,15,0.01,correlation,,,0.3791874051094055,1558.603515625,1.0162578983208297
Quantile (uniform),GMM,5,5,15,0.01,correlation,34112.93167512207,33515.31640625,0.4207560420036316,1958.3238525390625,0.9541905258060541
Quantile (uniform),KMeans,5,5,15,0.01,correlation,,,0.4216316044330597,1966.51318359375,0.9541701498999812
Quantile (uniform),GMM,6,5,15,0.01,correlation,30508.74461402893,29790.45703125,0.3925490975379944,1786.2938232421875,1.1105234812000908
Quantile (uniform),KMeans,6,5,15,0.01,correlation,,,0.3997575044631958,1917.2940673828125,0.948178145933471
Quantile (uniform),GMM,7,5,15,0.01,correlation,29173.61028731079,28334.650390625,0.3841734826564789,1612.500732421875,1.111402941778699
Quantile (uniform),KMeans,7,5,15,0.01,correlation,,,0.39090412855148315,1738.294921875,0.9734404453555754
Quantile (uniform),GMM,2,5,15,0.01,euclidean,39880.35613965149,39644.7578125,0.4634047746658325,2450.088623046875,0.9188172257573519
Quantile (uniform),KMeans,2,5,15,0.01,euclidean,,,0.4634047746658325,2450.088623046875,0.9188172257573519
Quantile (uniform),GMM,3,5,15,0.01,euclidean,36581.32532855835,36225.0546875,0.475759893655777,2385.27734375,0.864647480229442
Quantile (uniform),KMeans,3,5,15,0.01,euclidean,,,0.48104560375213623,2420.94091796875,0.8551622043168589
Quantile (uniform),GMM,4,5,15,0.01,euclidean,34078.29451746521,33601.3515625,0.41036495566368103,2308.33203125,0.9809501315143814
Quantile (uniform),KMeans,4,5,15,0.01,euclidean,,,0.42224156856536865,2403.9775390625,0.9584398689619618
Quantile (uniform),GMM,5,5,15,0.01,euclidean,31770.23050324707,31172.615234375,0.37574145197868347,1939.0181884765625,1.046486750466127
Quantile (uniform),KMeans,5,5,15,0.01,euclidean,,,0.3901202380657196,2014.283447265625,1.0371358386984888
Quantile (uniform),GMM,6,5,15,0.01,euclidean,30203.93211402893,29485.64453125,0.38819777965545654,1973.8709716796875,0.9914592028279009
Quantile (uniform),KMeans,6,5,15,0.01,euclidean,,,0.3948706090450287,2020.505859375,0.9693966268513553
Quantile (uniform),GMM,7,5,15,0.01,euclidean,27857.75481856079,27018.794921875,0.43156611919403076,1960.6834716796875,0.8979482466525232
Quantile (uniform),KMeans,7,5,15,0.01,euclidean,,,0.4356387257575989,1982.2186279296875,0.879837838964089
Quantile (uniform),GMM,2,5,15,0.1,correlation,41374.86785840149,41139.26953125,0.38660886883735657,1748.555908203125,1.10416293565022
Quantile (uniform),KMeans,2,5,15,0.1,correlation,,,0.4111027717590332,1896.5123291015625,1.0558356505549193
Quantile (uniform),GMM,3,5,15,0.1,correlation,37884.86439105835,37528.59375,0.3969669044017792,1568.0953369140625,1.0183872998890213
Quantile (uniform),KMeans,3,5,15,0.1,correlation,,,0.41331732273101807,1675.1973876953125,0.9482202307027398
Quantile (uniform),GMM,4,5,15,0.1,correlation,35963.00545496521,35486.0625,0.34450748562812805,1495.587646484375,1.0977667333841892
Quantile (uniform),KMeans,4,5,15,0.1,correlation,,,0.3642178177833557,1628.0006103515625,1.0571599744609608
Quantile (uniform),GMM,5,5,15,0.1,correlation,34185.72464387207,33588.109375,0.32419103384017944,1351.54248046875,1.22477653642373
Quantile (uniform),KMeans,5,5,15,0.1,correlation,,,0.34182435274124146,1416.0828857421875,1.0748027513927148
Quantile (uniform),GMM,6,5,15,0.1,correlation,32684.93602027893,31966.6484375,0.3363136947154999,1403.6575927734375,1.2312624282857239
Quantile (uniform),KMeans,6,5,15,0.1,correlation,,,0.3544612228870392,1446.105712890625,1.0966058667370175
Quantile (uniform),GMM,7,5,15,0.1,correlation,32323.13372481079,31484.173828125,0.3495732247829437,1391.026123046875,1.138430623565298
Quantile (uniform),KMeans,7,5,15,0.1,correlation,,,0.373134970664978,1451.6126708984375,1.0224311188327555
Quantile (uniform),GMM,2,5,15,0.1,euclidean,40224.13738965149,39988.5390625,0.4226062595844269,2031.062255859375,1.014122537141669
Quantile (uniform),KMeans,2,5,15,0.1,euclidean,,,0.4228014349937439,2039.2904052734375,1.0162843202256278
Quantile (uniform),GMM,3,5,15,0.1,euclidean,37826.50110980835,37470.23046875,0.4370792508125305,1998.583740234375,0.9166610549924948
Quantile (uniform),KMeans,3,5,15,0.1,euclidean,,,0.43717122077941895,1999.2852783203125,0.9167378066005457
Quantile (uniform),GMM,4,5,15,0.1,euclidean,36062.63045496521,35585.6875,0.37760716676712036,1906.96484375,1.0535056297422112
Quantile (uniform),KMeans,4,5,15,0.1,euclidean,,,0.39141467213630676,1987.0645751953125,1.007762196580018
Quantile (uniform),GMM,5,5,15,0.1,euclidean,34107.33011262207,33509.71484375,0.3435613811016083,1679.1954345703125,1.0669983477197702
Quantile (uniform),KMeans,5,5,15,0.1,euclidean,,,0.37428730726242065,1826.2481689453125,0.9983907536305257
Quantile (uniform),GMM,6,5,15,0.1,euclidean,32324.88719215393,31606.599609375,0.3318372666835785,1519.96923828125,1.1101984752340277
Quantile (uniform),KMeans,6,5,15,0.1,euclidean,,,0.35305824875831604,1625.7196044921875,1.0702675418658725
Quantile (uniform),GMM,7,5,15,0.1,euclidean,30685.38177168579,29846.421875,0.3213888108730316,1382.1064453125,1.1856001589119294
Quantile (uniform),KMeans,7,5,15,0.1,euclidean,,,0.34830376505851746,1475.644287109375,1.1457030454667478
Quantile (uniform),GMM,2,5,15,0.2,correlation,41893.31707715149,41657.71875,0.3743266761302948,1590.101806640625,1.1589595682202931
Quantile (uniform),KMeans,2,5,15,0.2,correlation,,,0.38746964931488037,1670.1595458984375,1.1206641207673538
Quantile (uniform),GMM,3,5,15,0.2,correlation,39602.00501605835,39245.734375,0.37540626525878906,1367.265625,1.092449030825857
Quantile (uniform),KMeans,3,5,15,0.2,correlation,,,0.3809872567653656,1400.589111328125,1.053547470560188
Quantile (uniform),GMM,4,5,15,0.2,correlation,38182.29842371521,37705.35546875,0.31415918469429016,1233.4842529296875,1.2052245784667415
Quantile (uniform),KMeans,4,5,15,0.2,correlation,,,0.3186552822589874,1281.7308349609375,1.2179224557253554
Quantile (uniform),GMM,5,5,15,0.2,correlation,36119.22464387207,35521.609375,0.31649458408355713,1096.126220703125,1.2421206347530107
Quantile (uniform),KMeans,5,5,15,0.2,correlation,,,0.33672019839286804,1219.016845703125,1.180256052477004
Quantile (uniform),GMM,6,5,15,0.2,correlation,35184.23289527893,34465.9453125,0.3081679940223694,1013.8423461914062,1.172433602399058
Quantile (uniform),KMeans,6,5,15,0.2,correlation,,,0.33438530564308167,1129.6209716796875,1.116999715721329
Quantile (uniform),GMM,7,5,15,0.2,correlation,33040.69231856079,32201.732421875,0.33408981561660767,1067.0093994140625,1.087240600189595
Quantile (uniform),KMeans,7,5,15,0.2,correlation,,,0.3601958751678467,1181.6710205078125,1.0393733670183973
Quantile (uniform),GMM,2,5,15,0.2,euclidean,40287.19988965149,40051.6015625,0.3849373161792755,1685.6796875,1.1162650124615832
Quantile (uniform),KMeans,2,5,15,0.2,euclidean,,,0.386060893535614,1695.22802734375,1.1140810392803608
Quantile (uniform),GMM,3,5,15,0.2,euclidean,38569.61829730835,38213.34765625,0.412015438079834,1722.1668701171875,0.9340972512612215
Quantile (uniform),KMeans,3,5,15,0.2,euclidean,,,0.4147496521472931,1741.8804931640625,0.9364464267967799
Quantile (uniform),GMM,4,5,15,0.2,euclidean,36782.13045496521,36305.1875,0.3624071180820465,1603.2474365234375,1.109600234298202
Quantile (uniform),KMeans,4,5,15,0.2,euclidean,,,0.373176246881485,1673.1024169921875,1.059107545904133
Quantile (uniform),GMM,5,5,15,0.2,euclidean,35382.69339387207,34785.078125,0.34002920985221863,1339.60205078125,1.2079802017614825
Quantile (uniform),KMeans,5,5,15,0.2,euclidean,,,0.3532949686050415,1403.1837158203125,1.1639027080691826
Quantile (uniform),GMM,6,5,15,0.2,euclidean,34523.15477027893,33804.8671875,0.3349967300891876,1207.1390380859375,1.1789541969004047
Quantile (uniform),KMeans,6,5,15,0.2,euclidean,,,0.34508928656578064,1253.716064453125,1.1749606344387635
Quantile (uniform),GMM,7,5,15,0.2,euclidean,33185.78802168579,32346.828125,0.33180469274520874,1177.0531005859375,1.1284890932002711
Quantile (uniform),KMeans,7,5,15,0.2,euclidean,,,0.3520873486995697,1246.956787109375,1.082631788905347
Quantile (uniform),GMM,2,5,30,0.01,correlation,33330.74676465149,33095.1484375,0.4397089183330536,2242.967041015625,0.9494339273510131
Quantile (uniform),KMeans,2,5,30,0.01,correlation,,,0.46126365661621094,2532.54296875,0.8713896725345244
Quantile (uniform),GMM,3,5,30,0.01,correlation,30348.33900043335,29992.068359375,0.3776417374610901,1985.94140625,1.181595190232963
Quantile (uniform),KMeans,3,5,30,0.01,correlation,,,0.38213950395584106,2061.356201171875,1.0855317791709547
Quantile (uniform),GMM,4,5,30,0.01,correlation,28659.26522059021,28182.322265625,0.3928776681423187,2086.8330078125,0.9885698479575237
Quantile (uniform),KMeans,4,5,30,0.01,correlation,,,0.4098120927810669,2172.905517578125,0.9713403879790744
Quantile (uniform),GMM,5,5,30,0.01,correlation,26232.25980012207,25634.64453125,0.4163937270641327,2081.11962890625,0.8694408189907492
Quantile (uniform),KMeans,5,5,30,0.01,correlation,,,0.4257217049598694,2191.48779296875,0.8511362416708241
Quantile (uniform),GMM,6,5,30,0.01,correlation,23917.23289527893,23198.9453125,0.42275533080101013,2202.489990234375,0.9228705869668238
Quantile (uniform),KMeans,6,5,30,0.01,correlation,,,0.43957626819610596,2305.222412109375,0.9024231247541509
Quantile (uniform),GMM,7,5,30,0.01,correlation,21442.69427168579,20603.734375,0.3725080192089081,1988.3858642578125,1.0572735801650273
Quantile (uniform),KMeans,7,5,30,0.01,correlation,,,0.437765508890152,2397.4501953125,0.8936425930026198
Quantile (uniform),GMM,2,5,30,0.01,euclidean,30254.14910840149,30018.55078125,0.4395431876182556,2402.33740234375,0.9039003023037808
Quantile (uniform),KMeans,2,5,30,0.01,euclidean,,,0.45883122086524963,2632.497314453125,0.8796270080026473
Quantile (uniform),GMM,3,5,30,0.01,euclidean,26890.85657855835,26534.5859375,0.37092825770378113,2076.430419921875,0.9755524099206144
Quantile (uniform),KMeans,3,5,30,0.01,euclidean,,,0.40987375378608704,2373.7763671875,0.9539479807912326
