scaler,method,k,n_components,n_neighbors,min_dist,metric,min_cluster_size,min_samples,selection_method,bic,aic,silhouette,calinski_harabasz,davies_bouldin
Quantile (uniform),HDBSCAN,69,5,15,0.01,correlation,10,15,leaf,,,0.6059443950653076,1291.15087890625,0.9830002638511092
Quantile (uniform),HDBSCAN,40,5,15,0.01,correlation,10,20,eom,,,0.5725225210189819,1879.7725830078125,0.815758083899024
Quantile (uniform),HDBSCAN,42,5,15,0.01,correlation,10,20,leaf,,,0.6092440485954285,1796.0845947265625,0.8094197625920629
Quantile (uniform),HDBSCAN,26,5,15,0.01,correlation,30,15,eom,,,0.5055325627326965,2153.334228515625,0.9675498658986513
Quantile (uniform),HDBSCAN,26,5,15,0.01,correlation,30,15,leaf,,,0.5055325627326965,2153.334228515625,0.9675498658986513
Quantile (uniform),HDBSCAN,24,5,15,0.01,correlation,30,20,eom,,,0.5189299583435059,1999.3260498046875,0.9575364520381163
Quantile (uniform),HDBSCAN,24,5,15,0.01,correlation,30,20,leaf,,,0.5189299583435059,1999.3260498046875,0.9575364520381163
Quantile (uniform),HDBSCAN,60,5,15,0.01,euclidean,10,15,eom,,,0.6650190949440002,4046.1962890625,0.39063144040617315
Quantile (uniform),HDBSCAN,67,5,15,0.01,euclidean,10,15,leaf,,,0.7228778600692749,8047.56884765625,0.3731369651350634
Quantile (uniform),HDBSCAN,38,5,15,0.01,euclidean,10,20,eom,,,0.6122903823852539,3161.268310546875,0.46847349621562956
Quantile (uniform),HDBSCAN,51,5,15,0.01,euclidean,10,20,leaf,,,0.7110462188720703,5827.92333984375,0.4050004059402889
Quantile (uniform),HDBSCAN,25,5,15,0.01,euclidean,30,15,eom,,,0.519382655620575,2632.54736328125,0.6593255798511864
Quantile (uniform),HDBSCAN,30,5,15,0.01,euclidean,30,15,leaf,,,0.5427979826927185,3369.77001953125,0.6737889376359859
Quantile (uniform),HDBSCAN,17,5,15,0.01,euclidean,30,20,eom,,,0.3249626159667969,606.6050415039062,0.6880417271380331
Quantile (uniform),HDBSCAN,29,5,15,0.01,euclidean,30,20,leaf,,,0.5799805521965027,3568.79833984375,0.5888256975508632
Quantile (uniform),HDBSCAN,55,5,15,0.1,correlation,10,15,eom,,,0.6292192935943604,2491.772216796875,0.534285699501021
Quantile (uniform),HDBSCAN,57,5,15,0.1,correlation,10,15,leaf,,,0.6507006883621216,2476.539794921875,0.5069055047510799
Quantile (uniform),HDBSCAN,35,5,15,0.1,correlation,10,20,eom,,,0.59632408618927,2149.262451171875,0.664549959809826
Quantile (uniform),HDBSCAN,40,5,15,0.1,correlation,10,20,leaf,,,0.6326107978820801,2027.9566650390625,0.6058682593242365
Quantile (uniform),HDBSCAN,27,5,15,0.1,correlation,30,15,eom,,,0.5176532864570618,1807.7630615234375,0.7781998705130562
Quantile (uniform),HDBSCAN,27,5,15,0.1,correlation,30,15,leaf,,,0.5176532864570618,1807.7630615234375,0.7781998705130562
Quantile (uniform),HDBSCAN,20,5,15,0.1,correlation,30,20,eom,,,0.38611921668052673,929.0940551757812,0.7719379061454277
Quantile (uniform),HDBSCAN,22,5,15,0.1,correlation,30,20,leaf,,,0.5307522416114807,2038.824951171875,0.7080597571775149
Quantile (uniform),HDBSCAN,51,5,15,0.1,euclidean,10,15,eom,,,0.5902796983718872,1603.8836669921875,0.4420850662937371
Quantile (uniform),HDBSCAN,62,5,15,0.1,euclidean,10,15,leaf,,,0.6987695097923279,4283.13916015625,0.40872205509491794
Quantile (uniform),HDBSCAN,32,5,15,0.1,euclidean,10,20,eom,,,0.5801058411598206,1757.5850830078125,0.5201032601368181
Quantile (uniform),HDBSCAN,43,5,15,0.1,euclidean,10,20,leaf,,,0.6736200451850891,2684.1923828125,0.435353104871287
Quantile (uniform),HDBSCAN,11,5,15,0.1,euclidean,30,15,eom,,,0.28999775648117065,503.421142578125,0.8678522928856031
Quantile (uniform),HDBSCAN,27,5,15,0.1,euclidean,30,15,leaf,,,0.5362073183059692,2403.35986328125,0.6693790039459881
Quantile (uniform),HDBSCAN,12,5,15,0.1,euclidean,30,20,eom,,,0.324558824300766,453.70855712890625,0.7591884860423397
Quantile (uniform),HDBSCAN,23,5,15,0.1,euclidean,30,20,leaf,,,0.5360998511314392,2040.3084716796875,0.634383958027044
Quantile (uniform),HDBSCAN,53,5,15,0.2,correlation,10,15,eom,,,0.6069661974906921,1474.944091796875,0.5801824380472793
Quantile (uniform),HDBSCAN,55,5,15,0.2,correlation,10,15,leaf,,,0.6111247539520264,1565.4644775390625,0.5778836647593181
Quantile (uniform),HDBSCAN,32,5,15,0.2,correlation,10,20,eom,,,0.5440123677253723,927.6806030273438,0.7991528436799227
Quantile (uniform),HDBSCAN,34,5,15,0.2,correlation,10,20,leaf,,,0.5746524930000305,1220.4239501953125,0.7527853364282004
Quantile (uniform),HDBSCAN,18,5,15,0.2,correlation,30,15,eom,,,0.3961919844150543,804.9037475585938,0.9895219755048491
Quantile (uniform),HDBSCAN,22,5,15,0.2,correlation,30,15,leaf,,,0.47226575016975403,1051.6063232421875,0.917494570998448
Quantile (uniform),HDBSCAN,13,5,15,0.2,correlation,30,20,eom,,,0.41589051485061646,881.1423950195312,0.9224566751296864
Quantile (uniform),HDBSCAN,18,5,15,0.2,correlation,30,20,leaf,,,0.4823535978794098,1047.99609375,0.9510083969217814
Quantile (uniform),HDBSCAN,50,5,15,0.2,euclidean,10,15,eom,,,0.5594801306724548,1254.8271484375,0.5090758109020657
Quantile (uniform),HDBSCAN,57,5,15,0.2,euclidean,10,15,leaf,,,0.6492031812667847,2368.399658203125,0.4674049350778548
Quantile (uniform),HDBSCAN,38,5,15,0.2,euclidean,10,20,eom,,,0.5751897096633911,1238.960205078125,0.5170829456040866
Quantile (uniform),HDBSCAN,45,5,15,0.2,euclidean,10,20,leaf,,,0.6497698426246643,1963.278076171875,0.47145090629740427
Quantile (uniform),HDBSCAN,3,5,15,0.2,euclidean,30,15,eom,,,0.2582741975784302,1047.6402587890625,1.2016016864140537
Quantile (uniform),HDBSCAN,24,5,15,0.2,euclidean,30,15,leaf,,,0.5065867304801941,1304.8477783203125,0.7127852274183084
Quantile (uniform),HDBSCAN,2,5,15,0.2,euclidean,30,20,eom,,,0.0007713050581514835,66.7529296875,1.7922116393831549
Quantile (uniform),HDBSCAN,20,5,15,0.2,euclidean,30,20,leaf,,,0.501210629940033,1254.9873046875,0.7440253974345646
Quantile (uniform),HDBSCAN,60,5,30,0.01,correlation,10,15,eom,,,0.6250883936882019,2899.452392578125,0.47995989677968504
Quantile (uniform),HDBSCAN,66,5,30,0.01,correlation,10,15,leaf,,,0.6657591462135315,4195.4521484375,0.4672957704717448
Quantile (uniform),HDBSCAN,35,5,30,0.01,correlation,10,20,eom,,,0.576331377029419,2886.41552734375,0.5964643903461865
Quantile (uniform),HDBSCAN,40,5,30,0.01,correlation,10,20,leaf,,,0.6183831691741943,3080.36962890625,0.5832578356879147
Quantile (uniform),HDBSCAN,25,5,30,0.01,correlation,30,15,eom,,,0.5257027745246887,2497.90869140625,0.6317004992103916
Quantile (uniform),HDBSCAN,28,5,30,0.01,correlation,30,15,leaf,,,0.5501497983932495,3081.662353515625,0.6857281652419304
Quantile (uniform),HDBSCAN,24,5,30,0.01,correlation,30,20,eom,,,0.5532266497612,3011.60302734375,0.6795465140464741
Quantile (uniform),HDBSCAN,26,5,30,0.01,correlation,30,20,leaf,,,0.5571731925010681,2789.6669921875,0.7049277332540338
Quantile (uniform),HDBSCAN,56,5,30,0.01,euclidean,10,15,eom,,,0.6611443161964417,2599.12353515625,0.4061089593428556
Quantile (uniform),HDBSCAN,65,5,30,0.01,euclidean,10,15,leaf,,,0.7008916735649109,4930.84814453125,0.39664387919810573
Quantile (uniform),HDBSCAN,35,5,30,0.01,euclidean,10,20,eom,,,0.5929259657859802,2661.884033203125,0.5006239256548983
Quantile (uniform),HDBSCAN,44,5,30,0.01,euclidean,10,20,leaf,,,0.6757974028587341,4307.9716796875,0.4293476220019818
Quantile (uniform),HDBSCAN,19,5,30,0.01,euclidean,30,15,eom,,,0.4852078855037689,2052.9560546875,0.6841975194863752
Quantile (uniform),HDBSCAN,29,5,30,0.01,euclidean,30,15,leaf,,,0.5556594729423523,2271.3330078125,0.6304225471224185
Quantile (uniform),HDBSCAN,19,5,30,0.01,euclidean,30,20,eom,,,0.5237005949020386,2331.306640625,0.6705112439560017
Quantile (uniform),HDBSCAN,26,5,30,0.01,euclidean,30,20,leaf,,,0.5696216821670532,2127.310546875,0.6058757634669608
Quantile (uniform),HDBSCAN,52,5,30,0.1,correlation,10,15,eom,,,0.5737940669059753,2052.70849609375,0.6198142892712426
Quantile (uniform),HDBSCAN,56,5,30,0.1,correlation,10,15,leaf,,,0.6066266894340515,2222.02734375,0.5859799689983579
Quantile (uniform),HDBSCAN,34,5,30,0.1,correlation,10,20,eom,,,0.5537473559379578,2037.9378662109375,0.6681790549819648
Quantile (uniform),HDBSCAN,37,5,30,0.1,correlation,10,20,leaf,,,0.5672631859779358,1957.53271484375,0.6364962951243315
Quantile (uniform),HDBSCAN,24,5,30,0.1,correlation,30,15,eom,,,0.46223294734954834,1804.9365234375,0.8102209932620542
Quantile (uniform),HDBSCAN,25,5,30,0.1,correlation,30,15,leaf,,,0.4622301757335663,1772.96728515625,0.8008496907972733
Quantile (uniform),HDBSCAN,23,5,30,0.1,correlation,30,20,eom,,,0.5185768008232117,2020.43994140625,0.7134325157214209
Quantile (uniform),HDBSCAN,23,5,30,0.1,correlation,30,20,leaf,,,0.5185768008232117,2020.43994140625,0.7134325157214209
Quantile (uniform),HDBSCAN,54,5,30,0.1,euclidean,10,15,eom,,,0.601207435131073,2211.048583984375,0.4761307246725735
Quantile (uniform),HDBSCAN,60,5,30,0.1,euclidean,10,15,leaf,,,0.6679076552391052,2988.550537109375,0.44947332754690633
Quantile (uniform),HDBSCAN,36,5,30,0.1,euclidean,10,20,eom,,,0.5589082837104797,1628.6927490234375,0.5202813177172771
Quantile (uniform),HDBSCAN,46,5,30,0.1,euclidean,10,20,leaf,,,0.6500736474990845,2560.86572265625,0.45895857763657555
Quantile (uniform),HDBSCAN,22,5,30,0.1,euclidean,30,15,eom,,,0.5069993734359741,1950.3546142578125,0.7251618969798694
Quantile (uniform),HDBSCAN,27,5,30,0.1,euclidean,30,15,leaf,,,0.5442561507225037,1971.3004150390625,0.7200963605879764
Quantile (uniform),HDBSCAN,18,5,30,0.1,euclidean,30,20,eom,,,0.42962539196014404,1102.3026123046875,0.7480423498343389
Quantile (uniform),HDBSCAN,24,5,30,0.1,euclidean,30,20,leaf,,,0.5200628638267517,1651.8236083984375,0.765718088649956
Quantile (uniform),HDBSCAN,50,5,30,0.2,correlation,10,15,eom,,,0.5325682759284973,999.91943359375,0.7094657848093889
Quantile (uniform),HDBSCAN,50,5,30,0.2,correlation,10,15,leaf,,,0.5325682759284973,999.91943359375,0.7094657848093889
Quantile (uniform),HDBSCAN,30,5,30,0.2,correlation,10,20,eom,,,0.4887416660785675,890.8438720703125,0.7300829617415764
Quantile (uniform),HDBSCAN,31,5,30,0.2,correlation,10,20,leaf,,,0.5261194109916687,1057.7017822265625,0.7239666198547691
Quantile (uniform),HDBSCAN,22,5,30,0.2,correlation,30,15,eom,,,0.4230559170246124,1005.9386596679688,0.8590792934498527
Quantile (uniform),HDBSCAN,23,5,30,0.2,correlation,30,15,leaf,,,0.4328133463859558,1048.609375,0.9339744001661232
Quantile (uniform),HDBSCAN,20,5,30,0.2,correlation,30,20,eom,,,0.446865439414978,971.7359008789062,0.750062306906188
Quantile (uniform),HDBSCAN,20,5,30,0.2,correlation,30,20,leaf,,,0.446865439414978,971.7359008789062,0.750062306906188
Quantile (uniform),HDBSCAN,43,5,30,0.2,euclidean,10,15,eom,,,0.5324353575706482,1197.9632568359375,0.5587820565983062
Quantile (uniform),HDBSCAN,50,5,30,0.2,euclidean,10,15,leaf,,,0.6168251633644104,1637.24169921875,0.50857784687277
Quantile (uniform),HDBSCAN,34,5,30,0.2,euclidean,10,20,eom,,,0.5378566384315491,1114.45068359375,0.5473898299260345
Quantile (uniform),HDBSCAN,42,5,30,0.2,euclidean,10,20,leaf,,,0.6315665245056152,1708.899169921875,0.4755680425549521
Quantile (uniform),HDBSCAN,21,5,30,0.2,euclidean,30,15,eom,,,0.45705923438072205,1242.38134765625,0.7767062163035138
Quantile (uniform),HDBSCAN,25,5,30,0.2,euclidean,30,15,leaf,,,0.49152329564094543,1218.9964599609375,0.7634739370348709
Quantile (uniform),HDBSCAN,19,5,30,0.2,euclidean,30,20,eom,,,0.4859336018562317,1276.0570068359375,0.7463663823345288
Quantile (uniform),HDBSCAN,20,5,30,0.2,euclidean,30,20,leaf,,,0.5016467571258545,1188.1539306640625,0.7390529555896446
Quantile (uniform),HDBSCAN,68,8,8,0.01,correlation,10,15,eom,,,0.7161571383476257,4617.6376953125,0.3864810034646438
Quantile (uniform),HDBSCAN,72,8,8,0.01,correlation,10,15,leaf,,,0.7411106824874878,5146.55859375,0.3535134848299847
Quantile (uniform),HDBSCAN,42,8,8,0.01,correlation,10,20,eom,,,0.6202017068862915,2216.534912109375,0.45475755130320145
Quantile (uniform),HDBSCAN,46,8,8,0.01,correlation,10,20,leaf,,,0.6810425519943237,3418.4970703125,0.40288600389250107
Quantile (uniform),HDBSCAN,29,8,8,0.01,correlation,30,15,eom,,,0.5803395509719849,1794.169189453125,0.5617151544038849
Quantile (uniform),HDBSCAN,29,8,8,0.01,correlation,30,15,leaf,,,0.5803395509719849,1794.169189453125,0.5617151544038849
Quantile (uniform),HDBSCAN,27,8,8,0.01,correlation,30,20,eom,,,0.5637093782424927,1708.250732421875,0.5621479587830721
Quantile (uniform),HDBSCAN,27,8,8,0.01,correlation,30,20,leaf,,,0.5637093782424927,1708.250732421875,0.5621479587830721
Quantile (uniform),HDBSCAN,66,8,8,0.01,euclidean,10,15,eom,,,0.7375929951667786,5157.8115234375,0.35082612282674636
Quantile (uniform),HDBSCAN,73,8,8,0.01,euclidean,10,15,leaf,,,0.7404477596282959,7888.08056640625,0.3554398928948755
Quantile (uniform),HDBSCAN,32,8,8,0.01,euclidean,10,20,eom,,,0.6073254942893982,2142.49560546875,0.4575118761152323
Quantile (uniform),HDBSCAN,47,8,8,0.01,euclidean,10,20,leaf,,,0.7267141342163086,3584.841552734375,0.3898757827719596
Quantile (uniform),HDBSCAN,22,8,8,0.01,euclidean,30,15,eom,,,0.5768348574638367,2093.668212890625,0.5426692341111332
Quantile (uniform),HDBSCAN,34,8,8,0.01,euclidean,30,15,leaf,,,0.6063179969787598,2569.55712890625,0.5640121170490193
Quantile (uniform),HDBSCAN,19,8,8,0.01,euclidean,30,20,eom,,,0.5829069018363953,2315.196533203125,0.5818763457753136
Quantile (uniform),HDBSCAN,27,8,8,0.01,euclidean,30,20,leaf,,,0.595716118812561,2246.548583984375,0.5495898803508317
Quantile (uniform),HDBSCAN,68,8,8,0.1,correlation,10,15,eom,,,0.6901379227638245,3326.89990234375,0.39537886184214716
Quantile (uniform),HDBSCAN,74,8,8,0.1,correlation,10,15,leaf,,,0.7169251441955566,3916.60009765625,0.37763492191647396
Quantile (uniform),HDBSCAN,44,8,8,0.1,correlation,10,20,eom,,,0.6528720259666443,2308.386474609375,0.4455955507515182
Quantile (uniform),HDBSCAN,44,8,8,0.1,correlation,10,20,leaf,,,0.6528720259666443,2308.386474609375,0.4455955507515182
Quantile (uniform),HDBSCAN,26,8,8,0.1,correlation,30,15,eom,,,0.49046647548675537,1196.8406982421875,0.6822066858559332
Quantile (uniform),HDBSCAN,28,8,8,0.1,correlation,30,15,leaf,,,0.532825767993927,1408.6854248046875,0.6477306454289599
Quantile (uniform),HDBSCAN,22,8,8,0.1,correlation,30,20,eom,,,0.5078760385513306,1294.1201171875,0.6216013187195775
Quantile (uniform),HDBSCAN,27,8,8,0.1,correlation,30,20,leaf,,,0.5848897695541382,1370.06005859375,0.5546839202128075
Quantile (uniform),HDBSCAN,52,8,8,0.1,euclidean,10,15,eom,,,0.6295605301856995,1705.1119384765625,0.43026996299287484
Quantile (uniform),HDBSCAN,68,8,8,0.1,euclidean,10,15,leaf,,,0.7229878902435303,4577.50341796875,0.3806987124763457
Quantile (uniform),HDBSCAN,25,8,8,0.1,euclidean,10,20,eom,,,0.5302891731262207,695.0345458984375,0.5206777178325411
Quantile (uniform),HDBSCAN,45,8,8,0.1,euclidean,10,20,leaf,,,0.6773547530174255,2829.84765625,0.4267657131046806
Quantile (uniform),HDBSCAN,23,8,8,0.1,euclidean,30,15,eom,,,0.5248050093650818,1647.1759033203125,0.6643369455359063
Quantile (uniform),HDBSCAN,28,8,8,0.1,euclidean,30,15,leaf,,,0.5572201013565063,1863.6571044921875,0.6536780885558073
Quantile (uniform),HDBSCAN,15,8,8,0.1,euclidean,30,20,eom,,,0.5172889232635498,988.9773559570312,0.5934227717273087
Quantile (uniform),HDBSCAN,25,8,8,0.1,euclidean,30,20,leaf,,,0.5938838720321655,1856.6376953125,0.592226994345691
Quantile (uniform),HDBSCAN,58,8,8,0.2,correlation,10,15,eom,,,0.6568481922149658,2017.29150390625,0.45915137126382416
Quantile (uniform),HDBSCAN,65,8,8,0.2,correlation,10,15,leaf,,,0.7049711346626282,2778.30419921875,0.40024246115189
Quantile (uniform),HDBSCAN,36,8,8,0.2,correlation,10,20,eom,,,0.610692024230957,1126.822998046875,0.509358565574041
Quantile (uniform),HDBSCAN,42,8,8,0.2,correlation,10,20,leaf,,,0.6748758554458618,1959.4888916015625,0.4637597732244226
Quantile (uniform),HDBSCAN,25,8,8,0.2,correlation,30,15,eom,,,0.5266101360321045,1002.8555908203125,0.6430673160764454
Quantile (uniform),HDBSCAN,26,8,8,0.2,correlation,30,15,leaf,,,0.5455616116523743,1176.9697265625,0.6181028295073941
Quantile (uniform),HDBSCAN,18,8,8,0.2,correlation,30,20,eom,,,0.43984130024909973,781.0523681640625,0.6962709095602483
Quantile (uniform),HDBSCAN,23,8,8,0.2,correlation,30,20,leaf,,,0.5737172961235046,1302.92041015625,0.6010503840939634
Quantile (uniform),HDBSCAN,37,8,8,0.2,euclidean,10,15,eom,,,0.3828091621398926,216.0369873046875,0.6269816078529197
Quantile (uniform),HDBSCAN,70,8,8,0.2,euclidean,10,15,leaf,,,0.7035905718803406,3230.844482421875,0.4188779625764395
Quantile (uniform),HDBSCAN,26,8,8,0.2,euclidean,10,20,eom,,,0.5357816815376282,1071.837646484375,0.570213197958686
Quantile (uniform),HDBSCAN,41,8,8,0.2,euclidean,10,20,leaf,,,0.6751596331596375,2289.33056640625,0.4455259352379664
Quantile (uniform),HDBSCAN,13,8,8,0.2,euclidean,30,15,eom,,,0.34690406918525696,445.13421630859375,0.7569138872483641
Quantile (uniform),HDBSCAN,26,8,8,0.2,euclidean,30,15,leaf,,,0.5063440203666687,1164.5506591796875,0.6734001933588124
Quantile (uniform),HDBSCAN,11,8,8,0.2,euclidean,30,20,eom,,,0.34273436665534973,439.4774475097656,0.8269588276797247
Quantile (uniform),HDBSCAN,20,8,8,0.2,euclidean,30,20,leaf,,,0.5166903734207153,1121.1043701171875,0.6677030849345792
Quantile (uniform),HDBSCAN,63,8,15,0.01,correlation,10,15,eom,,,0.7142463326454163,6825.00390625,0.34902310428020794
Quantile (uniform),HDBSCAN,68,8,15,0.01,correlation,10,15,leaf,,,0.7418827414512634,8992.701171875,0.33938875353308273
Quantile (uniform),HDBSCAN,38,8,15,0.01,correlation,10,20,eom,,,0.6623075604438782,3936.564697265625,0.4237480421033151
Quantile (uniform),HDBSCAN,41,8,15,0.01,correlation,10,20,leaf,,,0.6705281734466553,3840.922119140625,0.41027824736522517
Quantile (uniform),HDBSCAN,26,8,15,0.01,correlation,30,15,eom,,,0.5697916150093079,3628.638427734375,0.5833243955315051
Quantile (uniform),HDBSCAN,28,8,15,0.01,correlation,30,15,leaf,,,0.6003479361534119,3765.72998046875,0.5393407660832773
Quantile (uniform),HDBSCAN,23,8,15,0.01,correlation,30,20,eom,,,0.5246827602386475,2082.224609375,0.5953508908131535
Quantile (uniform),HDBSCAN,25,8,15,0.01,correlation,30,20,leaf,,,0.5783851742744446,3272.849609375,0.5780322556900336
Quantile (uniform),HDBSCAN,55,8,15,0.01,euclidean,10,15,eom,,,0.6637871265411377,3048.481201171875,0.41089851551384116
Quantile (uniform),HDBSCAN,66,8,15,0.01,euclidean,10,15,leaf,,,0.7234269976615906,8196.2314453125,0.3869363665201939
Quantile (uniform),HDBSCAN,40,8,15,0.01,euclidean,10,20,eom,,,0.6417058110237122,3043.9375,0.4548170939996436
Quantile (uniform),HDBSCAN,49,8,15,0.01,euclidean,10,20,leaf,,,0.7014127373695374,5763.89208984375,0.41938427268067835
Quantile (uniform),HDBSCAN,23,8,15,0.01,euclidean,30,15,eom,,,0.4913213849067688,2724.572021484375,0.7138315349917044
Quantile (uniform),HDBSCAN,30,8,15,0.01,euclidean,30,15,leaf,,,0.5056244730949402,2988.599853515625,0.698251688789984
Quantile (uniform),HDBSCAN,13,8,15,0.01,euclidean,30,20,eom,,,0.333466112613678,574.7548828125,0.7365831410720939
Quantile (uniform),HDBSCAN,28,8,15,0.01,euclidean,30,20,leaf,,,0.5510584115982056,3353.039306640625,0.6438199715172078
Quantile (uniform),HDBSCAN,62,8,15,0.1,correlation,10,15,eom,,,0.6649320125579834,3835.19482421875,0.43612773751457845
Quantile (uniform),HDBSCAN,66,8,15,0.1,correlation,10,15,leaf,,,0.7005027532577515,5097.66845703125,0.40964384570237333
Quantile (uniform),HDBSCAN,39,8,15,0.1,correlation,10,20,eom,,,0.6263805627822876,2290.29931640625,0.48942591162066845
Quantile (uniform),HDBSCAN,41,8,15,0.1,correlation,10,20,leaf,,,0.6550832986831665,2336.21435546875,0.4595648939180109
Quantile (uniform),HDBSCAN,28,8,15,0.1,correlation,30,15,eom,,,0.5476347208023071,2164.3525390625,0.6330006317929096
Quantile (uniform),HDBSCAN,28,8,15,0.1,correlation,30,15,leaf,,,0.5476347208023071,2164.3525390625,0.6330006317929096
Quantile (uniform),HDBSCAN,25,8,15,0.1,correlation,30,20,eom,,,0.5648624300956726,2193.484375,0.6148230797630788
Quantile (uniform),HDBSCAN,25,8,15,0.1,correlation,30,20,leaf,,,0.5648624300956726,2193.484375,0.6148230797630788
Quantile (uniform),HDBSCAN,55,8,15,0.1,euclidean,10,15,eom,,,0.6359996795654297,2395.32421875,0.4412729222098133
Quantile (uniform),HDBSCAN,64,8,15,0.1,euclidean,10,15,leaf,,,0.6994655132293701,4101.865234375,0.4055380714459432
Quantile (uniform),HDBSCAN,36,8,15,0.1,euclidean,10,20,eom,,,0.6061473488807678,2046.4774169921875,0.49704684145930234
Quantile (uniform),HDBSCAN,44,8,15,0.1,euclidean,10,20,leaf,,,0.666049063205719,2880.89453125,0.44487679207492997
Quantile (uniform),HDBSCAN,12,8,15,0.1,euclidean,30,15,eom,,,0.40846702456474304,623.9566040039062,0.7818406041368414
Quantile (uniform),HDBSCAN,26,8,15,0.1,euclidean,30,15,leaf,,,0.4985552132129669,2013.531982421875,0.7256402947911684
Quantile (uniform),HDBSCAN,13,8,15,0.1,euclidean,30,20,eom,,,0.4200171232223511,516.580810546875,0.6852104631575539
Quantile (uniform),HDBSCAN,23,8,15,0.1,euclidean,30,20,leaf,,,0.511928379535675,1759.6387939453125,0.6771271683272166
Quantile (uniform),HDBSCAN,54,8,15,0.2,correlation,10,15,eom,,,0.6368926763534546,2101.6376953125,0.486618458627704
Quantile (uniform),HDBSCAN,61,8,15,0.2,correlation,10,15,leaf,,,0.6668370962142944,2479.669677734375,0.44915554100557553
Quantile (uniform),HDBSCAN,38,8,15,0.2,correlation,10,20,eom,,,0.6249796152114868,1870.8187255859375,0.5170533300372377
Quantile (uniform),HDBSCAN,39,8,15,0.2,correlation,10,20,leaf,,,0.6231676936149597,1800.7279052734375,0.5091357393503418
Quantile (uniform),HDBSCAN,22,8,15,0.2,correlation,30,15,eom,,,0.4760441780090332,1217.95654296875,0.7939444987163143
Quantile (uniform),HDBSCAN,22,8,15,0.2,correlation,30,15,leaf,,,0.4760441780090332,1217.95654296875,0.7939444987163143
Quantile (uniform),HDBSCAN,20,8,15,0.2,correlation,30,20,eom,,,0.47215238213539124,964.823486328125,0.7936456717183045
Quantile (uniform),HDBSCAN,20,8,15,0.2,correlation,30,20,leaf,,,0.47215238213539124,964.823486328125,0.7936456717183045
Quantile (uniform),HDBSCAN,46,8,15,0.2,euclidean,10,15,eom,,,0.5680020451545715,945.662109375,0.49390476711521947
Quantile (uniform),HDBSCAN,56,8,15,0.2,euclidean,10,15,leaf,,,0.6510234475135803,1795.9649658203125,0.4420515645318423
Quantile (uniform),HDBSCAN,38,8,15,0.2,euclidean,10,20,eom,,,0.589737594127655,1185.5513916015625,0.536073451402193
Quantile (uniform),HDBSCAN,43,8,15,0.2,euclidean,10,20,leaf,,,0.6438406705856323,1681.31787109375,0.4641380313198625
